"cell","center_x","center_y"
"cell29438",3969.71601558104,-2491.66252773628
"cell29439",3920.41401430219,-2355.20452419668
"cell29440",3945.68601495773,-2453.64652675018
"cell29441",4081.71201848611,-2481.99652748555
"cell29442",3986.40201601386,-2369.56852456927
"cell29443",3956.91801524907,-2343.64852389693
"cell29444",4044.56001752242,-2531.2985287644
"cell29445",4068.91401815414,-2465.04052704573
"cell29446",4000.01001636684,-2361.73852436617
"cell29447",4093.64601879567,-2411.04052564502
"cell29448",4088.570018664,-2368.00252452865
"cell29449",4101.47601899877,-2437.06852632016
"cell29450",4036.89201732352,-2412.28252567723
"cell29451",3928.0820145011,-2383.82452493906
"cell29452",4003.68201646209,-2417.4665258117
"cell29453",4060.05801792443,-2374.53652469814
"cell29454",4062.59601799026,-2446.03252655268
"cell29455",4059.73401791602,-2471.35852720961
"cell29456",4004.8700164929,-2407.20652554557
"cell29457",4036.19001730531,-2437.87852634117
"cell29458",4052.39001772553,-2445.87052654848
"cell29459",3964.20801543817,-2379.23452482
"cell29460",4025.28201702237,-2447.05852657929
"cell29461",3923.38401437923,-2349.48052404821
"cell29462",3997.2560162954,-2450.13652665913
"cell29463",3995.74401625618,-2383.93252494186
"cell29464",4015.40001676604,-2416.11652577668
"cell29465",3994.55601622537,-2469.09052715078
"cell29466",4001.57601640746,-2496.84652787074
"cell29467",4085.43801858276,-2494.20052780211
"cell29468",3938.77401477844,-2332.20052359998
"cell29469",4055.52201780677,-2445.49252653867
"cell29470",3955.29801520705,-2333.1725236252
"cell29471",3912.69201410189,-2416.76452579349
"cell29472",4098.07401891053,-2429.61652612686
"cell29473",4044.99201753363,-2357.09452424571
"cell29474",4033.65201723948,-2476.38052733988
"cell29475",4028.79201711342,-2393.76052519679
"cell29476",3953.08401514962,-2352.45052412525
"cell29477",4052.01201771572,-2426.64652604982
"cell29478",3939.90801480785,-2430.48052614927
"cell29479",4016.42601679265,-2418.81652584672
"cell29480",3996.8780162856,-2420.05852587894
"cell29481",3964.42401544377,-2498.52052791417
"cell29482",4047.80001760647,-2413.84852571785
"cell29483",3978.62601581216,-2357.95852426812
"cell29484",3998.66001633182,-2390.30452510715
"cell29485",4111.67661926337,-2434.36852625012
"cell29486",3975.06201571971,-2372.64652464911
"cell29487",4103.9600190632,-2451.97252670676
"cell29488",4055.09001779556,-2436.09652629495
"cell29489",4060.43601793423,-2412.22852567583
"cell29490",3902.64801384136,-2345.97052395716
"cell29491",3913.1780141145,-2367.73252452165
"cell29492",3986.51001601666,-2520.39052848145
"cell29493",4114.4306193348,-2439.06652637199
"cell29494",4018.17228453606,-2691.28549253941
"cell29495",3940.89828253165,-2619.95149068907
"cell29496",3953.80428286642,-2613.25549051538
"cell29497",3907.36428166181,-2659.85749172419
"cell29498",4012.71828439459,-2647.86949141324
"cell29499",4043.8222852014,-2562.22548919171
"cell29500",3967.6822832264,-2640.30949121714
"cell29501",3988.20228375867,-2650.13749147206
"cell29502",4033.83228494227,-2645.1154913418
"cell29503",3934.31028236076,-2632.10149100423
"cell29504",3991.22628383711,-2672.00749203935
"cell29505",3914.7082818523,-2717.63749322295
"cell29506",4056.18828552216,-2650.19149147347
"cell29507",3945.1102826409,-2656.45549163595
"cell29508",3898.62168143503,-2542.35348867625
"cell29509",3994.62828392535,-2616.33349059522
"cell29510",4092.58428646624,-2635.71949109808
"cell29511",4062.12828567624,-2628.53749091178
"cell29512",3927.83028219268,-2554.93548900262
"cell29513",4017.25428451225,-2572.32348945364
"cell29514",3959.52828301489,-2633.88349105045
"cell29515",4024.27428469434,-2646.46549137682
"cell29516",3927.83028219268,-2707.80949296802
"cell29517",4100.57628667355,-2714.45149314031
"cell29518",3909.30828171223,-2617.19749061763
"cell29519",4018.44228454307,-2605.47949031368
"cell29520",3944.7862826325,-2725.68349343166
"cell29521",4022.22228464112,-2719.52749327198
"cell29522",3964.33428313956,-2538.08748856559
"cell29523",4045.71228525042,-2570.00148939341
"cell29524",4042.68828517199,-2732.59549361095
"cell29525",4008.50628428534,-2621.9494907409
"cell29526",4097.60628659651,-2616.44149059802
"cell29527",4060.77828564122,-2729.40949352831
"cell29528",4064.28828573227,-2620.11349069327
"cell29529",3975.0262834169,-2625.29749082774
"cell29530",3928.96428222209,-2609.96149042994
"cell29531",3934.04028235376,-2585.28348978981
"cell29532",3909.20028170943,-2560.71348915249
"cell29533",3977.51028348133,-2694.47149262205
"cell29534",4023.19428466633,-2664.93349185586
"cell29535",3947.75628270954,-2637.06949113309
"cell29536",4009.74828431755,-2642.68549127877
"cell29537",3973.89228338748,-2597.43349010497
"cell29538",4009.80228431895,-2652.4054915309
"cell29539",3964.22628313676,-2660.505491741
"cell29540",3985.66428369284,-2666.17549188808
"cell29541",3974.81028341129,-2607.58549036831
"cell29542",4074.1162859872,-2618.16949064285
"cell29543",3979.02228352055,-2712.72349309549
"cell29544",3931.71828229353,-2676.86749216542
"cell29545",3975.99828344211,-2643.33349129558
"cell29546",4024.70628470555,-2673.35749207437
"cell29547",4033.13028492406,-2713.8574931249
"cell29548",4078.43628609926,-2586.14748981223
"cell29549",3968.60028325021,-2582.58348971978
"cell29550",4080.48828615248,-2705.8114929162
"cell29551",3928.15428220108,-2726.11549344286
"cell29552",3939.49428249523,-2640.84949123114
"cell29553",3917.89428193495,-2652.4054915309
"cell29554",4043.6602851972,-2651.21749150008
"cell29555",4065.85428577289,-2654.24149157852
"cell29556",4014.55428444222,-2663.96149183065
"cell29557",3932.47428231314,-2594.24749002233
"cell29558",3920.27028199658,-2633.55949104205
"cell29559",3954.83028289303,-2557.85148907825
"cell29560",4085.34828627855,-2722.06549333781
"cell29561",4044.47028521821,-2587.33548984304
"cell29562",4051.81428540871,-2657.04949165136
"cell29563",4037.77428504452,-2618.81749065965
"cell29564",3977.72628348693,-2724.44149339944
"cell29565",3999.48828405142,-2587.11948983744
"cell29566",4024.59828470275,-2627.61949088797
"cell29567",4010.61228433996,-2615.14549056441
"cell29568",3997.54428400099,-2702.94949284196
"cell29569",4088.96628637239,-2624.75749081373
"cell29570",4086.80628631637,-2650.24549147487
"cell29571",4021.52028462291,-2690.09749250859
"cell29572",3948.62028273195,-2680.86349226907
"cell29573",3993.38628389314,-2663.74549182504
"cell29574",3991.87428385392,-2645.3854913488
"cell29575",3970.16628329083,-2733.99949364737
"cell29576",3990.3622838147,-2722.38949334621
"cell29577",3953.42628285661,-2707.16149295121
"cell29578",4033.18428492546,-2693.71549260244
"cell29579",4040.74428512156,-2673.84349208698
"cell29580",4051.81428540871,-2700.24949277192
"cell29581",3939.49228652194,-2739.37359597906
"cell29582",3983.88028767332,-2754.65559637547
"cell29583",3994.62628795207,-2852.07159890234
"cell29584",4035.99028902501,-2834.41359844431
"cell29585",3920.48428602889,-2803.47159764171
"cell29586",3918.05428596586,-2775.01359690353
"cell29587",3966.22228721529,-2891.11359991506
"cell29588",3943.21828661859,-2839.75959858298
"cell29589",3947.16028672084,-2864.0595992133
"cell29590",3933.49828636646,-2771.50359681249
"cell29591",3999.00028806552,-2900.02360014617
"cell29592",3978.75028754026,-2805.73959770054
"cell29593",3971.89228736237,-2884.57959974557
"cell29594",4017.14428853616,-2741.42559603229
"cell29595",3991.65628787503,-2929.93960092217
"cell29596",3932.04028632864,-2921.73160070926
"cell29597",4000.18828809634,-2803.84959765151
"cell29598",3917.67628595605,-2940.68560120091
"cell29599",4001.97028814256,-2898.72760011256
"cell29600",4073.6282900013,-2772.7995968461
"cell29601",3923.94028611854,-2845.59159873426
"cell29602",3903.74428559467,-2927.99560087174
"cell29603",3931.01428630203,-2932.90960099921
"cell29604",4012.3382884115,-2875.50759951025
"cell29605",4079.94629016519,-2838.35559854656
"cell29606",3972.10828736797,-2915.46760054678
"cell29607",4005.91228824481,-2834.57559844851
"cell29608",4078.86629013717,-2868.10959931836
"cell29609",4017.68428855017,-2869.56759935617
"cell29610",4056.02428954467,-2837.38359852135
"cell29611",3921.99628606811,-2818.86159804091
"cell29612",4002.83428816497,-2908.23160035908
"cell29613",4041.33628916368,-2823.93759817258
"cell29614",4100.95229071006,-2916.979600586
"cell29615",3899.26228547841,-2819.88759806752
"cell29616",3998.40628805012,-2892.35559994727
"cell29617",4008.18028830364,-2770.04559677467
"cell29618",4036.31428903341,-2852.01759890094
"cell29619",4024.86628873646,-2795.1015974246
"cell29620",4063.15228972956,-2874.53559948504
"cell29621",3920.9162860401,-2868.97359934077
"cell29622",3906.66028567031,-2738.02359594405
"cell29623",3943.27228661999,-2786.73159720749
"cell29624",3985.98628772795,-2737.59159593284
"cell29625",3972.27028737217,-2826.15159823
"cell29626",4073.7902900055,-2791.42959732935
"cell29627",4080.8102901876,-2760.59559652954
"cell29628",3947.91628674045,-2884.36359973997
"cell29629",4079.08229014278,-2910.12160040811
"cell29630",3905.6342856437,-2847.91359879449
"cell29631",4100.19089069031,-2772.6375968419
"cell29632",3929.93428627402,-2889.97959988564
"cell29633",3967.46428724751,-2922.91960074008
"cell29634",3935.17228640988,-2786.02959718928
"cell29635",4026.21628877148,-2903.80360024422
"cell29636",4015.90228850394,-2813.73159790784
"cell29637",4030.64428888634,-2751.36159629002
"cell29638",4013.63428844512,-2790.24159729853
"cell29639",4018.33228856698,-2859.14559908584
"cell29640",3937.06228645891,-2803.95759765431
"cell29641",4043.82028922811,-2752.27959631383
"cell29642",3964.92628718167,-2833.1175984107
"cell29643",4055.43028952926,-2851.80159889534
"cell29644",4068.22828986123,-2799.25959753245
"cell29645",4087.12829035148,-2901.53560018539
"cell29646",3996.43836429343,-2954.97605141997
"cell29647",3926.94036249071,-3147.31865640916
"cell29648",4016.58036481589,-3024.04205321148
"cell29649",3924.88836243749,-3046.72205379978
"cell29650",3907.71636199206,-2986.83605224639
"cell29651",4022.30436496437,-2935.27145090885
"cell29652",4013.12436472624,-2988.61805229262
"cell29653",4040.2323654294,-3037.05605354905
"cell29654",4001.9463644363,-3004.38605270162
"cell29655",3902.31636185199,-3105.52805532515
"cell29656",3930.66636258736,-2979.8700520657
"cell29657",4038.07236537337,-3103.09805526212
"cell29658",4070.5263662152,-3131.55605600029
"cell29659",4028.19036511704,-2960.43005156144
"cell29660",3939.84636282548,-3121.45805573836
"cell29661",3961.23036338016,-3028.79405333474
"cell29662",3950.97036311403,-2985.21605220437
"cell29663",4035.42636530474,-3072.26405446231
"cell29664",4090.07436672226,-2994.61205244809
"cell29665",3964.74036347121,-3100.99205520749
"cell29666",4002.0543644391,-3057.63005408272
"cell29667",3988.44636408612,-3070.10405440629
"cell29668",4064.26236605272,-3005.30405272543
"cell29669",3920.08236231282,-3063.6780542396
"cell29670",3919.65036230162,-3121.67405574396
"cell29671",3996.38436429203,-3069.61805439368
"cell29672",4095.09636685252,-3123.61805579439
"cell29673",4008.85836461559,-3117.78605564311
"cell29674",4099.41096696444,-3027.12005329132
"cell29675",4093.0983668007,-3040.9440536499
"cell29676",3967.98036355525,-3052.17605394125
"cell29677",3992.28036418557,-3116.7060556151
"cell29678",3949.62036307901,-3079.98605466262
"cell29679",3996.60036429763,-3142.30205627903
"cell29680",3925.9683624655,-3096.40205508843
"cell29681",3944.49036294594,-3072.42605446652
"cell29682",3988.55436408892,-3005.25005272403
"cell29683",3968.46636356786,-3063.732054241
"cell29684",4058.37636590004,-3121.83605574816
"cell29685",4071.87636625022,-3034.68005348742
"cell29686",4096.6029668916,-2967.23405173793
"cell29687",3936.49836273864,-3049.69205387682
"cell29688",4095.31236685812,-2988.67205229402
"cell29689",4046.87436560169,-2976.52205197886
"cell29690",4077.8703664057,-3067.45805433765
"cell29691",3978.67236383259,-2986.08005222678
"cell29692",3951.67236313224,-3101.5320552215
"cell29693",4074.19836631045,-2965.0200516805
"cell29694",3924.40236242488,-3140.25005622581
"cell29695",3920.94636233523,-3008.16605279967
"cell29696",3991.25436415896,-3035.86805351824
"cell29697",3996.65436429903,-3089.59805491194
"cell29698",3953.45436317846,-2953.14005137235
"cell29699",3988.17636407912,-3109.84805543721
"cell29700",3941.1963628605,-3030.57605338097
"cell29701",3912.52236211672,-3076.96205458418
"cell29702",4083.16236654297,-3094.458055038
"cell29703",4030.83636518568,-3117.46205563471
"cell29704",4086.34836662561,-3049.47605387121
"cell29705",4077.8163664043,-3101.7480552271
"cell29706",3970.41036361828,-3110.01005544141
"cell29707",3956.1003632471,-3003.46805267781
"cell29708",4078.5723664239,-3120.43205571175
"cell29709",4036.88436534256,-3118.86605567113
"cell29710",3886.93176145293,-3091.16405495256
"cell29711",3891.87816052884,-3235.60442846641
"cell29712",3916.98816118017,-3273.1344294399
"cell29713",3881.67756026424,-3304.23843024671
"cell29714",3963.86016239598,-3225.12842819467
"cell29715",3986.75616298988,-3296.0304300338
"cell29716",3938.15616172925,-3232.31042838097
"cell29717",3975.20016269013,-3315.79443054646
"cell29718",3902.19216079637,-3242.1384286359
"cell29719",3923.90016135946,-3315.09243052825
"cell29720",4041.620164413,-3254.66642896086
"cell29721",4025.25816398859,-3329.24043089524
"cell29722",3935.72616166622,-3255.26042897627
"cell29723",4045.45416451246,-3216.11042796075
"cell29724",3986.21616297588,-3346.62843134627
"cell29725",3967.74816249683,-3173.9364268668
"cell29726",3951.38616207242,-3292.57442994416
"cell29727",3942.96216185391,-3166.4844266735
"cell29728",4064.4081650041,-3158.7084264718
"cell29729",4050.26016463712,-3251.58842888102
"cell29730",4037.40816430375,-3201.04442756996
"cell29731",4073.53416524082,-3330.75243093446
"cell29732",4000.14816333726,-3187.49042721838
"cell29733",4033.08816419169,-3294.46442999318
"cell29734",3912.56016106531,-3197.64242748171
"cell29735",4016.40216375887,-3246.35042874515
"cell29736",3978.44016277418,-3344.30643128604
"cell29737",3985.40616295487,-3233.28242840618
"cell29738",4031.41416414827,-3239.54642856866
"cell29739",3881.13756025024,-3256.44842900708
"cell29740",4063.8681649901,-3300.89043015987
"cell29741",3986.81016299128,-3207.47042773664
"cell29742",3972.8241626285,-3250.67042885721
"cell29743",3955.16616217047,-3240.30242858827
"cell29744",3970.17816255987,-3156.76442642137
"cell29745",3931.13616154715,-3317.30643058568
"cell29746",4022.99016392976,-3169.56242675334
"cell29747",4095.39876580797,-3299.70243012905
"cell29748",4061.87016493827,-3308.55843035877
"cell29749",4032.00816416368,-3261.30842913315
"cell29750",3908.72616096586,-3289.76642987132
"cell29751",3901.76016078517,-3349.43103141896
"cell29752",3924.87216138467,-3191.05442731082
"cell29753",4089.08076564409,-3150.8784262687
"cell29754",4067.91816509515,-3263.09042917937
"cell29755",3993.45216316357,-3259.04042907432
"cell29756",3920.17416126281,-3172.96442684159
"cell29757",4028.06616406143,-3286.90442979708
"cell29758",3909.42816098407,-3223.13042814285
"cell29759",3958.13616224751,-3315.36243053526
"cell29760",4015.97016374767,-3269.94842935726
"cell29761",4007.92416353896,-3239.60042857006
"cell29762",3955.59816218167,-3231.55442836136
"cell29763",3888.69756044634,-3195.15842741728
"cell29764",3976.11816271394,-3232.25642837957
"cell29765",4015.97016374767,-3193.97042738646
"cell29766",3935.29416165501,-3265.2504292354
"cell29767",3890.47416049242,-3180.84842704609
"cell29768",3907.43016093224,-3259.14842907712
"cell29769",3924.44016137347,-3344.84643130004
"cell29770",3930.59616153315,-3230.20442832634
"cell29771",4016.99616377428,-3225.23642819747
"cell29772",4061.81616493687,-3197.58842748031
"cell29773",4005.76416348293,-3298.19043008983
"cell29774",4094.31876577996,-3238.79042854905
"cell29775",4087.79016561061,-3216.97442798316
"cell29776",4041.89016442001,-3175.07042689621
"cell29777",3988.0521630235,-3182.84642709792
"cell29778",3916.82616117597,-3209.36042778566
"cell29779",3996.58416324481,-3315.63243054226
"cell29780",4065.86634093523,-3355.25549273938
"cell29781",4008.73433945328,-3410.4434941709
"cell29782",4032.38634006679,-3524.7614971362
"cell29783",4060.52034079656,-3347.10149252787
"cell29784",3936.91433759034,-3507.69749669358
"cell29785",4047.50634045899,-3363.30149294809
"cell29786",3994.7483390905,-3522.43949707597
"cell29787",3920.49833716452,-3475.08149584755
"cell29788",3960.18833819404,-3411.19949419051
"cell29789",3936.80633758754,-3415.03349428996
